STATE,ENTRSIZE,FIRM,ESTB,EMPL,PAYR,RCPT,Year
0,21,1,1,0,0,0.0,2012
0,22,3,4,214,10434,146039.0,2012
0,25,2,5,0,0,0.0,2012
0,26,8,98,4916,265909,8950370.0,2012
0,1,50,68,3631,170800,3732112.0,2012
0,2,8,8,24,1997,36855.0,2012
0,3,4,4,0,712,11277.0,2012
0,4,5,5,0,2661,48373.0,2012
0,5,4,4,0,4727,31091.0,2012
0,6,21,21,180,10097,127596.0,2012
0,7,2,2,0,0,0.0,2012
0,10,2,3,0,0,0.0,2012
0,11,2,2,0,0,0.0,2012
0,12,4,4,0,0,0.0,2012
0,13,1,1,0,0,0.0,2012
0,14,5,7,492,22235,643572.0,2012
0,15,1,3,0,0,0.0,2012
0,16,3,4,498,27325,0.0,2012
0,19,41,47,1771,86484,1654873.0,2012
0,20,2,12,0,0,0.0,2012
0,21,1,1,0,0,0.0,2012
0,23,1,3,0,0,0.0,2012
0,24,1,1,0,0,0.0,2012
0,25,1,1,0,0,0.0,2012
0,26,3,3,263,13319,547586.0,2012
0,1,19,32,1172,72502,1436586.0,2012
0,2,7,7,0,358,7462.0,2012
0,5,1,1,0,0,0.0,2012
0,6,8,8,0,1382,20356.0,2012
0,7,1,1,0,0,0.0,2012
0,10,1,1,0,0,0.0,2012
0,11,1,1,0,0,0.0,2012
0,14,2,5,0,0,0.0,2012
0,15,2,4,0,0,0.0,2012
0,16,1,1,0,0,0.0,2012
0,17,1,6,0,0,0.0,2012
0,19,17,27,964,59609,1030216.0,2012
0,26,2,5,0,0,0.0,2012
0,1,195,349,24684,1430889,71831187.0,2012
0,2,55,55,116,4450,276741.0,2012
0,3,25,25,166,8424,241879.0,2012
0,4,14,14,155,5567,197972.0,2012
0,5,12,12,203,7898,281162.0,2012
0,6,106,106,640,26339,997754.0,2012
0,7,8,8,169,6280,0.0,2012
0,8,6,6,127,6299,83890.0,2012
0,9,3,3,94,5607,269767.0,2012
0,10,1,1,0,0,0.0,2012
0,11,7,8,0,0,0.0,2012
0,12,11,15,657,36999,719548.0,2012
0,13,7,10,621,38443,933612.0,2012
0,14,6,9,694,35852,1049005.0,2012
0,15,4,5,551,28638,1117228.0,2012
0,16,2,4,0,0,0.0,2012
0,17,3,6,0,0,0.0,2012
0,18,4,9,997,44545,2053498.0,2012
0,19,168,190,5772,304030,9800740.0,2012
0,20,2,3,0,0,0.0,2012
0,21,1,2,0,0,0.0,2012
0,22,4,13,0,0,0.0,2012
0,23,2,6,0,0,0.0,2012
0,24,3,14,0,0,0.0,2012
0,25,6,28,0,0,0.0,2012
0,26,9,93,10012,575279,37297198.0,2012
0,1,31,63,6687,487486,12359066.0,2012
0,2,11,11,0,988,31010.0,2012
0,4,1,1,0,0,0.0,2012
0,5,3,3,50,1965,44994.0,2012
0,6,15,15,0,3342,88476.0,2012
0,7,3,3,0,0,0.0,2012
0,8,1,1,0,0,0.0,2012
0,11,1,1,0,0,0.0,2012
0,12,1,2,0,0,0.0,2012
0,13,1,3,0,0,0.0,2012
0,14,2,5,0,0,0.0,2012
0,17,1,4,0,0,0.0,2012
0,19,25,34,854,48317,782356.0,2012
0,20,1,2,0,0,0.0,2012
0,23,1,5,0,0,0.0,2012
0,24,1,10,0,0,0.0,2012
0,26,3,12,0,0,0.0,2012
0,1,84,153,7893,438800,41252441.0,2012
0,2,26,26,57,2292,213316.0,2012
0,3,11,11,0,2720,154397.0,2012
0,4,7,7,79,2843,120514.0,2012
0,5,5,5,84,3163,176305.0,2012
0,6,49,49,298,11018,664532.0,2012
0,7,2,2,0,0,0.0,2012
0,8,3,3,0,0,0.0,2012
0,9,1,1,0,0,0.0,2012
0,10,1,1,0,0,0.0,2012
0,12,3,3,0,0,0.0,2012
0,13,4,5,370,21991,572758.0,2012
0,14,2,2,0,0,0.0,2012
0,15,1,2,0,0,0.0,2012
0,16,1,3,0,0,0.0,2012
0,18,2,3,0,0,0.0,2012
0,19,69,74,2016,100983,4751600.0,2012
0,20,1,1,0,0,0.0,2012
0,22,2,10,0,0,0.0,2012
0,23,1,1,0,0,0.0,2012
0,24,2,2,0,0,0.0,2012
0,25,4,12,0,0,0.0,2012
0,26,5,53,3406,195541,21801251.0,2012
0,1,90,133,10104,504603,18219680.0,2012
0,2,18,18,28,1170,32415.0,2012
0,3,14,14,88,5704,87482.0,2012
0,4,6,6,65,2335,64986.0,2012
0,5,4,4,69,2770,59863.0,2012
0,6,42,42,250,11979,244746.0,2012
0,7,3,3,61,1619,0.0,2012
0,8,2,2,0,0,0.0,2012
0,9,2,2,0,0,0.0,2012
0,11,6,7,0,0,0.0,2012
0,12,7,10,425,27604,477833.0,2012
0,13,2,2,0,0,0.0,2012
0,14,2,2,0,0,0.0,2012
0,15,3,3,397,17194,452786.0,2012
0,16,1,1,0,0,0.0,2012
0,17,2,2,0,0,0.0,2012
0,18,3,6,0,0,0.0,2012
0,19,75,82,2902,154730,4266784.0,2012
0,21,1,2,0,0,0.0,2012
0,22,2,3,0,0,0.0,2012
0,24,1,2,0,0,0.0,2012
0,25,3,16,0,0,0.0,2012
0,26,8,28,3488,174734,8948658.0,2012
0,1,37,63,0,0,0.0,2012
0,2,13,13,0,704,15729.0,2012
0,3,5,5,0,0,0.0,2012
0,5,2,2,0,0,0.0,2012
0,6,20,20,90,2494,39508.0,2012
0,11,1,1,0,0,0.0,2012
0,12,1,1,0,0,0.0,2012
0,13,1,1,0,0,0.0,2012
0,16,2,3,0,0,0.0,2012
0,17,2,2,0,0,0.0,2012
0,19,27,28,948,45006,412433.0,2012
0,21,1,3,0,0,0.0,2012
0,23,1,5,0,0,0.0,2012
0,25,4,9,2912,94665,935458.0,2012
0,26,4,18,0,0,0.0,2012
0,1,37,63,0,0,0.0,2012
0,2,13,13,0,704,15729.0,2012
0,3,5,5,0,0,0.0,2012
0,5,2,2,0,0,0.0,2012
0,6,20,20,90,2494,39508.0,2012
0,11,1,1,0,0,0.0,2012
0,12,1,1,0,0,0.0,2012
0,13,1,1,0,0,0.0,2012
0,16,2,3,0,0,0.0,2012
0,17,2,2,0,0,0.0,2012
0,19,27,28,948,45006,412433.0,2012
0,21,1,3,0,0,0.0,2012
0,23,1,5,0,0,0.0,2012
0,25,4,9,2912,94665,935458.0,2012
0,26,4,18,0,0,0.0,2012
0,1,1724,1907,70789,3045643,34549186.0,2012
0,2,629,632,1166,26649,125990.0,2012
0,3,380,387,2526,43565,218782.0,2012
0,4,196,203,2327,43318,236298.0,2012
0,5,113,125,1820,39674,179034.0,2012
0,6,1318,1347,7839,153206,760104.0,2012
0,7,72,82,1522,35533,174417.0,2012
0,8,47,49,1129,23024,119201.0,2012
0,9,29,32,870,17548,0.0,2012
0,10,17,19,617,20841,171298.0,2012
0,11,31,42,1218,33095,190192.0,2012
0,12,48,49,2418,94657,694323.0,2012
0,13,22,29,1830,72845,683787.0,2012
0,14,37,47,3766,136610,1214181.0,2012
0,15,22,34,3136,125162,1052872.0,2012
0,16,18,26,3527,147427,1216161.0,2012
0,17,9,15,0,0,0.0,2012
0,18,6,7,1435,81330,1025126.0,2012
0,19,1676,1778,31848,1050889,8232402.0,2012
0,20,11,20,4723,288644,3446048.0,2012
0,21,5,15,3408,144115,1344056.0,2012
0,22,5,18,3165,164031,2697066.0,2012
0,23,3,13,3694,229052,3271057.0,2012
0,24,2,2,0,0,0.0,2012
0,25,7,18,5201,156980,1278431.0,2012
0,26,15,43,18059,969984,13447132.0,2012
0,1,48,83,12372,680504,10561036.0,2012
0,2,5,5,0,1189,8553.0,2012
0,3,5,5,0,826,5594.0,2012
0,4,1,1,0,0,0.0,2012
0,5,2,2,0,0,0.0,2012
0,6,13,13,91,3407,23860.0,2012
0,8,1,1,0,0,0.0,2012
0,9,1,1,0,0,0.0,2012
0,10,1,1,0,0,0.0,2012
0,11,2,5,0,0,0.0,2012
0,12,4,4,0,0,0.0,2012
0,13,5,7,382,20912,390026.0,2012
0,14,3,3,371,17596,577787.0,2012
0,15,2,3,0,0,0.0,2012
0,17,2,5,0,0,0.0,2012
0,18,2,3,0,0,0.0,2012
0,19,36,46,3074,175840,2669386.0,2012
0,20,3,3,0,0,0.0,2012
0,21,2,8,0,0,0.0,2012
0,22,2,10,0,0,0.0,2012
0,23,3,13,3694,229052,3271057.0,2012
0,24,1,1,0,0,0.0,2012
0,26,1,2,0,0,0.0,2012
0,1,15,31,5790,270777,4621777.0,2012
0,3,1,1,0,0,0.0,2012
0,5,1,1,0,0,0.0,2012
0,6,2,2,0,0,0.0,2012
0,8,1,1,0,0,0.0,2012
0,9,1,1,0,0,0.0,2012
0,11,1,1,0,0,0.0,2012
0,12,2,2,0,0,0.0,2012
0,18,2,3,0,0,0.0,2012
0,19,9,10,1055,67236,979131.0,2012
0,21,1,5,0,0,0.0,2012
0,22,2,10,0,0,0.0,2012
0,23,2,5,0,0,0.0,2012
0,26,1,1,0,0,0.0,2012
0,1,35,52,6582,409727,5939259.0,2012
0,2,5,5,0,1189,8553.0,2012
0,3,4,4,0,574,4358.0,2012
0,4,1,1,0,0,0.0,2012
0,5,1,1,0,0,0.0,2012
0,6,11,11,63,2728,18710.0,2012
0,10,1,1,0,0,0.0,2012
0,11,1,4,0,0,0.0,2012
0,12,2,2,0,0,0.0,2012
0,13,5,7,382,20912,390026.0,2012
0,14,3,3,371,17596,577787.0,2012
0,15,2,3,0,0,0.0,2012
0,17,2,5,0,0,0.0,2012
0,19,27,36,2019,108604,1690255.0,2012
0,20,3,3,0,0,0.0,2012
0,21,1,3,0,0,0.0,2012
0,23,2,8,0,0,0.0,2012
0,24,1,1,0,0,0.0,2012
0,26,1,1,0,0,0.0,2012
0,1,426,445,20419,943667,9154362.0,2012
0,2,175,175,279,6741,39889.0,2012
0,3,77,78,518,12602,91493.0,2012
0,4,41,41,464,9999,66693.0,2012
0,5,19,20,289,6563,45242.0,2012
0,6,312,314,1550,35905,243317.0,2012
0,7,18,18,404,14161,82689.0,2012
0,8,10,10,249,7273,50596.0,2012
0,9,4,4,0,0,0.0,2012
0,10,4,4,150,5873,24936.0,2012
0,11,11,13,466,12263,69749.0,2012
0,12,11,11,566,27650,217833.0,2012
0,13,3,3,0,0,0.0,2012
0,14,15,15,1709,56320,373101.0,2012
0,15,8,10,1128,43203,391422.0,2012
0,16,5,5,1094,42199,457962.0,2012
0,17,3,4,0,0,0.0,2012
0,18,2,2,0,0,0.0,2012
0,19,406,413,9008,327898,2482954.0,2012
0,20,3,4,1468,98930,629025.0,2012
0,21,1,2,0,0,0.0,2012
0,22,2,3,0,0,0.0,2012
0,25,5,6,0,0,0.0,2012
0,26,9,17,8173,448201,5423662.0,2012
0,1,426,445,20419,943667,9154362.0,2012
0,2,175,175,279,6741,39889.0,2012
0,3,77,78,518,12602,91493.0,2012
0,4,41,41,464,9999,66693.0,2012
0,5,19,20,289,6563,45242.0,2012
0,6,312,314,1550,35905,243317.0,2012
0,7,18,18,404,14161,82689.0,2012
0,8,10,10,249,7273,50596.0,2012
0,9,4,4,0,0,0.0,2012
0,10,4,4,150,5873,24936.0,2012
0,11,11,13,466,12263,69749.0,2012
0,12,11,11,566,27650,217833.0,2012
0,13,3,3,0,0,0.0,2012
0,14,15,15,1709,56320,373101.0,2012
0,15,8,10,1128,43203,391422.0,2012
0,16,5,5,1094,42199,457962.0,2012
0,17,3,4,0,0,0.0,2012
0,18,2,2,0,0,0.0,2012
0,19,406,413,9008,327898,2482954.0,2012
0,20,3,4,1468,98930,629025.0,2012
0,21,1,2,0,0,0.0,2012
0,22,2,3,0,0,0.0,2012
0,25,5,6,0,0,0.0,2012
0,26,9,17,8173,448201,5423662.0,2012
0,1,1263,1379,37998,1421472,14833788.0,2012
0,2,449,452,879,18719,77548.0,2012
0,3,298,304,1977,30137,121695.0,2012
0,4,156,161,1851,32671,166705.0,2012
0,5,92,103,1491,32367,126979.0,2012
0,6,995,1020,6198,113894,492927.0,2012
0,7,54,64,1118,21372,91728.0,2012
0,8,36,38,857,14803,60167.0,2012
0,9,24,27,712,12001,44082.0,2012
0,10,12,14,425,12342,0.0,2012
0,11,18,24,661,15319,62505.0,2012
0,12,33,34,1692,55261,309141.0,2012
0,13,14,19,1172,34428,194240.0,2012
0,14,19,29,1686,62694,263293.0,2012
0,15,14,21,1705,60990,350212.0,2012
0,16,13,21,2433,105228,758199.0,2012
0,17,4,6,1042,36263,267180.0,2012
0,18,2,2,0,0,0.0,2012
0,19,1238,1319,19766,547151,3080062.0,2012
0,20,6,13,2170,113257,1923107.0,2012
0,21,2,5,0,0,0.0,2012
0,22,2,5,0,0,0.0,2012
0,24,1,1,0,0,0.0,2012
0,25,5,12,4270,120679,819062.0,2012
0,26,9,24,9623,509632,7884093.0,2012
0,1,161,172,8531,412013,6256895.0,2012
0,2,71,71,118,2452,15348.0,2012
0,3,30,30,177,3395,21900.0,2012
0,4,20,20,242,7459,73226.0,2012
0,5,5,5,84,2967,17111.0,2012
0,6,126,126,621,16273,127585.0,2012
0,7,4,4,81,2662,18521.0,2012
0,9,4,4,0,0,0.0,2012
0,10,1,1,0,0,0.0,2012
0,11,1,1,0,0,0.0,2012
0,12,4,4,193,4673,11759.0,2012
0,13,2,2,0,0,0.0,2012
0,14,2,2,0,0,0.0,2012
0,15,1,1,0,0,0.0,2012
0,16,2,2,0,0,0.0,2012
0,17,1,1,0,0,0.0,2012
0,18,1,1,0,0,0.0,2012
0,19,149,149,2238,84839,616243.0,2012
0,20,3,10,1486,86956,0.0,2012
0,22,2,2,0,0,0.0,2012
0,25,2,3,0,0,0.0,2012
0,26,5,8,3762,182547,3554807.0,2012
0,1,1110,1207,29467,1009459,8576893.0,2012
0,2,379,381,761,16267,62200.0,2012
0,3,268,274,1800,26742,99795.0,2012
0,4,136,141,1609,25212,93479.0,2012
0,5,87,98,1407,29400,109868.0,2012
0,6,870,894,5577,97621,365342.0,2012
0,7,50,60,1037,18710,73207.0,2012
0,8,36,38,857,14803,60167.0,2012
0,9,20,23,586,9325,28115.0,2012
0,10,11,13,392,10622,0.0,2012
0,11,17,23,618,14069,57310.0,2012
0,12,30,30,1499,50588,297382.0,2012
0,13,12,17,986,26813,155685.0,2012
0,14,17,27,1564,59766,253081.0,2012
0,15,14,20,1687,60201,348680.0,2012
0,16,11,19,1966,72603,490253.0,2012
0,17,3,5,0,0,0.0,2012
0,18,1,1,0,0,0.0,2012
0,19,1092,1170,17528,462312,2463819.0,2012
0,20,3,3,0,0,0.0,2012
0,21,2,5,0,0,0.0,2012
0,22,1,3,0,0,0.0,2012
0,24,1,1,0,0,0.0,2012
0,25,4,9,0,0,0.0,2012
0,26,7,16,5861,327085,4329286.0,2012
0,1,1339,1702,152540,6450730,69458262.0,2012
0,2,377,377,683,22955,224501.0,2012
0,3,172,172,1137,35508,301303.0,2012
0,4,121,122,1440,41483,400702.0,2012
0,5,66,66,1103,40937,282175.0,2012
0,6,736,737,4363,140883,1208681.0,2012
0,7,51,51,1132,41798,320407.0,2012
0,8,32,32,864,32821,291857.0,2012
0,9,36,37,1126,43973,346608.0,2012
0,10,33,34,1173,41721,342153.0,2012
0,11,45,47,1988,71206,632660.0,2012
0,12,88,94,5208,206589,1644025.0,2012
0,13,42,47,3440,124647,1209175.0,2012
0,14,45,53,5027,207154,1716844.0,2012
0,15,28,36,3922,150463,1403978.0,2012
0,16,44,59,7907,324593,4039944.0,2012
0,17,32,50,9317,346834,3605342.0,2012
0,18,19,35,6392,240474,2114503.0,2012
0,19,1231,1312,51859,1973156,18876177.0,2012
0,20,25,46,10440,511517,5287603.0,2012
0,21,16,47,6756,270554,2554929.0,2012
0,22,13,56,8371,361733,3793114.0,2012
0,23,13,37,9669,367378,3748510.0,2012
0,24,4,15,4590,185615,1408439.0,2012
0,25,14,83,16396,828117,8198379.0,2012
0,26,23,106,44459,1952660,25591111.0,2012
0,1,528,684,83607,3069379,28759418.0,2012
0,2,96,96,177,6783,60520.0,2012
0,3,67,67,447,15009,117732.0,2012
0,4,54,54,640,19624,211516.0,2012
0,5,27,27,467,15810,110491.0,2012
0,6,244,244,1731,57226,500259.0,2012
0,7,24,24,505,16759,124808.0,2012
0,8,15,15,405,16591,184246.0,2012
0,9,9,9,293,7434,44777.0,2012
0,10,11,12,364,11658,91304.0,2012
0,11,26,27,1159,36782,300128.0,2012
0,12,37,41,2149,78222,543907.0,2012
0,13,21,24,1631,58734,624751.0,2012
0,14,14,16,1627,47933,357351.0,2012
0,15,16,17,2274,71024,515304.0,2012
0,16,25,30,4595,167514,1353093.0,2012
0,17,17,27,4804,162391,1708607.0,2012
0,18,10,15,3644,118973,996795.0,2012
0,19,469,501,25181,851241,7345330.0,2012
0,20,10,15,3282,136835,1206576.0,2012
0,21,7,15,3182,91954,681410.0,2012
0,22,7,19,2848,87638,821412.0,2012
0,23,8,17,5836,209610,1733553.0,2012
0,24,4,15,4590,185615,1408439.0,2012
0,25,8,31,0,0,0.0,2012
0,26,15,71,30503,1155173,12094996.0,2012
0,1,148,221,29327,1083747,11572097.0,2012
0,2,23,23,35,1220,12388.0,2012
0,3,17,17,0,7259,51770.0,2012
0,4,12,12,146,6795,84291.0,2012
0,5,5,5,87,5521,35732.0,2012
0,6,57,57,376,20795,184181.0,2012
0,7,7,7,0,0,0.0,2012
0,8,5,5,133,8677,132377.0,2012
0,9,3,3,0,0,0.0,2012
0,10,2,2,0,0,0.0,2012
0,11,8,9,377,12119,105112.0,2012
0,12,7,7,336,15398,138421.0,2012
0,13,6,9,505,21673,177387.0,2012
0,14,5,7,600,16947,128587.0,2012
0,15,3,3,332,12316,113558.0,2012
0,16,10,11,2020,70072,672648.0,2012
0,17,8,15,2240,82587,981729.0,2012
0,18,5,6,1996,54148,0.0,2012
0,19,126,141,9234,325379,3161463.0,2012
0,20,4,8,1065,44764,410352.0,2012
0,21,2,9,0,0,0.0,2012
0,22,4,16,2552,75654,705484.0,2012
0,23,2,7,0,0,0.0,2012
0,24,2,3,0,0,0.0,2012
0,25,5,17,0,0,0.0,2012
0,26,3,20,8176,308290,3615164.0,2012
0,1,389,463,54280,1985632,17187321.0,2012
0,2,73,73,142,5563,48132.0,2012
0,3,50,50,339,7750,65962.0,2012
0,4,42,42,494,12829,127225.0,2012
0,5,22,22,380,10289,74759.0,2012
0,6,187,187,1355,36431,316078.0,2012
0,7,17,17,364,11549,77955.0,2012
0,8,10,10,272,7914,51869.0,2012
0,9,6,6,188,4097,25994.0,2012
0,10,9,10,291,9558,75742.0,2012
0,11,18,18,782,24663,195016.0,2012
0,12,30,34,1813,62824,405486.0,2012
0,13,15,15,1126,37061,447364.0,2012
0,14,9,9,0,30986,228764.0,2012
0,15,13,14,1942,58708,401746.0,2012
0,16,16,19,2575,97442,680445.0,2012
0,17,9,12,2564,79804,726878.0,2012
0,18,7,9,1648,64825,550530.0,2012
0,19,346,360,15947,525862,4183867.0,2012
0,20,6,7,2217,92071,796224.0,2012
0,21,5,6,2091,59133,432849.0,2012
0,22,3,3,0,0,0.0,2012
0,23,6,10,3591,122381,928156.0,2012
0,24,3,12,0,0,0.0,2012
0,25,5,14,0,0,0.0,2012
0,26,15,51,22327,846883,8479832.0,2012
0,1,832,1018,68933,3381351,40698844.0,2012
0,2,281,281,506,16172,163981.0,2012
0,3,105,105,690,20499,183571.0,2012
0,4,67,68,800,21859,189186.0,2012
0,5,39,39,636,25127,171684.0,2012
0,6,492,493,2632,83657,708422.0,2012
0,7,27,27,627,25039,195599.0,2012
0,8,17,17,459,16230,107611.0,2012
0,9,27,28,833,36539,301831.0,2012
0,10,22,22,809,30063,250849.0,2012
0,11,19,20,829,34424,332532.0,2012
0,12,52,53,3059,128367,1100118.0,2012
0,13,21,23,1809,65913,584424.0,2012
0,14,31,37,3400,159221,1359493.0,2012
0,15,14,19,1648,79439,888674.0,2012
0,16,19,29,3312,157079,2686851.0,2012
0,17,17,23,4513,184443,1896735.0,2012
0,18,9,20,2748,121501,1117708.0,2012
0,19,767,811,26678,1121915,11530847.0,2012
0,20,16,31,7158,374682,4081027.0,2012
0,21,10,32,3574,178600,1873519.0,2012
0,22,10,37,5523,274095,2971702.0,2012
0,23,6,20,3833,157768,2014957.0,2012
0,25,10,52,8211,476804,4730677.0,2012
0,26,13,35,13956,797487,13496115.0,2012
0,1,575,693,42282,2133559,23959610.0,2012
0,2,209,209,374,10970,118762.0,2012
0,3,76,76,489,14589,137595.0,2012
0,4,41,41,486,12599,104188.0,2012
0,5,28,28,438,19276,128413.0,2012
0,6,354,354,1787,57434,488958.0,2012
0,7,17,17,396,15852,114901.0,2012
0,8,14,14,374,12044,83402.0,2012
0,9,15,15,457,19049,146774.0,2012
0,10,13,13,482,19302,177371.0,2012
0,11,11,11,418,18203,147806.0,2012
0,12,34,35,1989,79879,750442.0,2012
0,13,12,14,976,39585,391608.0,2012
0,14,20,26,2286,108590,980242.0,2012
0,15,10,13,1127,56901,722333.0,2012
0,16,14,20,2245,90153,939334.0,2012
0,17,11,14,2934,125823,1355520.0,2012
0,18,7,12,1862,86861,799944.0,2012
0,19,532,558,17333,729676,7098635.0,2012
0,20,10,20,4634,268903,2600049.0,2012
0,21,5,14,1613,84973,976924.0,2012
0,22,6,18,2810,139233,1796069.0,2012
0,23,4,15,2366,96704,1283773.0,2012
0,25,7,44,6565,421828,4040682.0,2012
0,26,11,24,6961,392242,6163478.0,2012
0,1,106,120,12641,667587,10234423.0,2012
0,2,36,36,73,2385,22060.0,2012
0,3,12,12,74,1474,13838.0,2012
0,4,13,13,157,4609,42496.0,2012
0,5,2,2,0,0,0.0,2012
0,6,63,63,340,9243,88968.0,2012
0,7,3,3,73,2250,21733.0,2012
0,8,1,1,0,0,0.0,2012
0,9,2,2,0,0,0.0,2012
0,10,4,4,145,5140,44190.0,2012
0,11,1,1,0,0,0.0,2012
0,12,5,5,310,11334,0.0,2012
0,13,1,1,0,0,0.0,2012
0,14,6,6,528,28707,254212.0,2012
0,15,1,2,0,0,0.0,2012
0,16,1,1,0,0,0.0,2012
0,17,4,4,0,0,0.0,2012
0,19,92,93,2663,121007,1047902.0,2012
0,20,3,5,1463,70788,1129074.0,2012
0,21,3,4,379,16400,223879.0,2012
0,22,2,6,0,0,0.0,2012
0,25,2,3,0,0,0.0,2012
0,26,4,9,6657,387032,0.0,2012
0,1,167,205,14010,580205,6504811.0,2012
0,2,36,36,0,2817,23159.0,2012
0,3,17,17,0,4436,32138.0,2012
0,4,13,14,157,4651,42502.0,2012
0,5,9,9,0,5076,32697.0,2012
0,6,75,76,505,16980,130496.0,2012
0,7,7,7,158,6937,58965.0,2012
0,8,2,2,0,0,0.0,2012
0,9,10,11,306,15518,136881.0,2012
0,10,5,5,182,5621,29288.0,2012
0,11,8,8,365,15180,171742.0,2012
0,12,13,13,760,37154,263989.0,2012
0,13,8,8,751,24148,181629.0,2012
0,14,5,5,586,21924,125039.0,2012
0,15,3,4,353,9311,89443.0,2012
0,16,4,8,775,54165,1635743.0,2012
0,17,3,5,0,0,0.0,2012
0,18,3,8,0,0,0.0,2012
0,19,146,160,6682,271232,3384310.0,2012
0,20,4,6,1061,34991,351904.0,2012
0,21,2,14,0,0,0.0,2012
0,22,5,13,1957,92379,829014.0,2012
0,23,3,5,1467,61064,731184.0,2012
0,25,5,5,923,25099,397900.0,2012
0,26,2,2,0,0,0.0,2012
0,1,1093,1607,133670,6476885,107954846.0,2012
0,2,306,306,497,25547,307809.0,2012
0,3,166,166,1130,28468,433678.0,2012
0,4,93,95,1117,31066,383983.0,2012
0,5,69,69,1176,39906,598363.0,2012
0,6,634,636,3920,124987,1723833.0,2012
0,7,39,40,850,22071,312992.0,2012
0,8,31,32,816,27962,442686.0,2012
0,9,22,22,632,21980,316085.0,2012
0,10,20,23,640,24252,298441.0,2012
0,11,44,49,1894,72115,961490.0,2012
0,12,56,62,3234,132334,2087102.0,2012
0,13,36,41,2726,118202,1476385.0,2012
0,14,50,56,4838,218531,3583079.0,2012
0,15,21,25,2820,124352,1469942.0,2012
0,16,21,35,4134,229698,4122350.0,2012
0,17,20,41,5305,230188,3219067.0,2012
0,18,13,21,3777,166301,2782492.0,2012
0,19,1007,1083,35586,1512973,22795944.0,2012
0,20,18,50,7180,377765,6391744.0,2012
0,21,7,31,3422,173456,4836648.0,2012
0,22,9,55,7717,397165,7511650.0,2012
0,23,9,46,10718,536729,12377131.0,2012
0,24,2,3,0,0,0.0,2012
0,25,15,105,20703,971372,14202992.0,2012
0,26,26,234,48170,2499586,39729965.0,2012
0,1,760,1216,114496,5674826,100742897.0,2012
0,2,168,168,306,13016,215972.0,2012
0,3,107,107,725,20712,372495.0,2012
0,4,55,55,667,21802,322321.0,2012
0,5,49,49,830,31615,494896.0,2012
0,6,379,379,2528,87145,1405684.0,2012
0,7,28,28,620,18661,297334.0,2012
0,8,26,26,678,22830,407299.0,2012
0,9,18,18,552,19711,298973.0,2012
0,10,17,20,563,22456,282906.0,2012
0,11,33,35,1448,56119,854424.0,2012
0,12,49,55,2907,123940,2048805.0,2012
0,13,30,35,2315,102139,1369207.0,2012
0,14,41,46,4189,194502,3354473.0,2012
0,15,14,17,2098,103604,1322329.0,2012
0,16,20,34,4108,228509,4113068.0,2012
0,17,19,40,4962,215414,3125961.0,2012
0,18,9,16,2728,132979,2464946.0,2012
0,19,683,749,29696,1328009,21345409.0,2012
0,20,17,48,7012,370265,6336802.0,2012
0,21,7,26,3187,163479,4758793.0,2012
0,22,9,55,7717,397165,7511650.0,2012
0,23,9,45,10708,536718,12377021.0,2012
0,24,1,2,0,0,0.0,2012
0,25,12,90,17145,816527,12745063.0,2012
0,26,22,201,38907,2057677,35600683.0,2012
0,1,246,442,51709,2626743,37039369.0,2012
0,2,45,45,72,3530,42314.0,2012
0,3,29,29,200,5215,64060.0,2012
0,4,13,13,0,5252,61181.0,2012
0,5,10,10,174,7373,92936.0,2012
0,6,97,97,605,21370,260491.0,2012
0,7,8,8,171,4598,47005.0,2012
0,8,5,5,118,4530,53614.0,2012
0,9,5,5,154,5076,62527.0,2012
0,10,5,5,188,7482,72533.0,2012
0,11,14,15,631,26030,461952.0,2012
0,12,20,20,1119,48621,711244.0,2012
0,13,8,10,590,21876,225425.0,2012
0,14,12,12,1370,66023,872326.0,2012
0,15,5,5,709,38311,292734.0,2012
0,16,12,21,2245,127514,1625826.0,2012
0,17,4,5,916,37728,512908.0,2012
0,18,5,8,2016,96259,1147445.0,2012
0,19,200,216,10832,505418,6346030.0,2012
0,20,10,16,2565,142117,2127415.0,2012
0,21,3,6,616,34577,715407.0,2012
0,22,6,24,3866,185916,2262179.0,2012
0,23,3,8,0,0,0.0,2012
0,25,7,51,8992,445462,5428115.0,2012
0,26,17,121,23323,1225737,18366017.0,2012
0,1,30,38,2008,90802,3035784.0,2012
0,2,5,5,0,0,0.0,2012
0,3,8,8,0,0,0.0,2012
0,4,1,1,0,0,0.0,2012
0,5,2,2,0,0,0.0,2012
0,6,16,16,0,0,0.0,2012
0,8,3,3,83,3309,81213.0,2012
0,9,1,1,0,0,0.0,2012
0,10,1,1,0,0,0.0,2012
0,12,1,1,0,0,0.0,2012
0,14,1,1,0,0,0.0,2012
0,19,23,23,415,17001,469043.0,2012
0,20,2,6,0,0,0.0,2012
0,21,1,1,0,0,0.0,2012
0,22,2,3,0,0,0.0,2012
0,23,1,1,0,0,0.0,2012
0,26,1,4,0,0,0.0,2012
0,1,390,546,45212,2069346,41078791.0,2012
0,2,96,96,182,7338,134162.0,2012
0,3,56,56,367,8444,145921.0,2012
0,4,32,32,394,11607,174066.0,2012
0,5,28,28,463,15087,235833.0,2012
0,6,212,212,1406,42476,689982.0,2012
0,7,19,19,428,13372,237036.0,2012
0,8,14,14,375,11645,208120.0,2012
0,9,9,9,0,0,0.0,2012
